=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.02.27 17:44:03 =~=~=~=~=~=~=~=~=~=~=~=
Degrees 	IT Distance (cm) 	Sonar Distance (cm)
0 		334.488281 		122.194939
1 		230.708221 		81.606377
2 		276.676483 		82.036690
3 		227.659943 		82.454247
4 		196.331619 		82.600876
5 		171.480164 		82.073875
6 		196.331619 		82.179062
7 		192.991058 		193.005249
8 		325.279938 		82.962128
9 		270.255524 		140.959747
10 		331.363678 		165.808441
11 		272.363770 		83.535873
12 		397.821533 		210.072189
13 		146.691086 		244.421753
14 		227.659943 		263.184448
15 		197.469971 		314.232239
16 		227.659943 		265.327515
17 		230.708221 		263.779449
18 		203.357391 		29.799938
19 		153.440765 		206.353439
20 		152.043533 		28.862814
21 		108.105919 		28.820313
22 		149.321213 		28.834126
23 		464.180878 		29.195375
24 		489.079651 		29.192188
25 		397.821533 		28.745937
26 		331.363678 		28.692814
27 		274.503845 		28.286938
28 		744.087830 		27.810938
29 		502.515656 		28.282688
30 		759.036255 		28.288000
31 		744.087830 		28.294374
32 		729.695313 		27.758875
33 		715.828552 		27.713188
34 		464.180878 		28.279499
35 		42.224766 		28.132875
36 		36.662586 		27.713188
37 		33.755684 		27.718500
38 		30.613008 		28.127563
39 		27.181915 		28.138187
40 		29.128164 		27.720625
41 		29.777317 		27.706814
42 		26.636230 		28.135000
43 		24.015684 		27.713188
44 		23.186993 		28.125439
45 		23.094191 		27.708939
46 		23.488834 		27.702562
47 		22.605150 		27.713188
48 		22.204010 		27.711063
49 		18.208063 		28.284813
50 		14.531248 		27.756750
51 		12.046897 		28.288000
52 		11.198470 		28.286938
53 		11.075629 		27.787563
54 		11.637433 		28.277374
55 		12.367054 		27.839624
56 		12.816267 		27.848125
57 		14.226431 		28.318813
58 		14.410814 		27.899124
59 		17.739952 		29.191126
60 		21.916206 		27.938438
61 		26.782953 		28.392124
62 		45.453880 		27.989437
63 		393.467438 		28.043625
64 		715.828552 		74.333565
65 		702.459717 		28.487749
66 		702.459717 		64.190941
67 		715.828552 		30.410875
68 		715.828552 		30.717937
69 		620.839417 		29.098688
70 		464.180878 		36.231251
71 		547.438538 		37.138626
72 		274.503845 		41.339748
73 		337.670013 		29.191126
74 		196.331619 		53.301376
75 		334.488281 		60.224625
76 		174.137238 		62.784187
77 		331.363678 		67.703560
78 		393.467438 		68.254997
79 		393.467438 		72.687752
80 		524.053284 		76.152565
81 		555.685303 		82.845253
82 		278.882446 		86.955002
83 		397.821533 		90.622749
84 		531.631775 		99.817627
85 		744.087830 		94.949249
86 		715.828552 		79.896812
87 		502.515656 		74.333565
88 		715.828552 		73.720497
89 		744.087830 		65.493561
90 		642.232361 		69.424812
91 		539.423889 		73.291252
92 		539.423889 		73.027748
93 		531.631775 		89.235123
94 		620.839417 		112.218063
95 		270.255524 		139.149246
96 		173.242798 		141.363495
97 		167.220886 		141.222183
98 		171.480164 		176.912628
99 		227.659943 		200.418320
100 		196.331619 		194.775375
101 		337.670013 		180.758881
102 		715.828552 		141.182877
103 		509.503082 		142.831879
104 		729.695313 		150.934494
105 		744.087830 		186.673813
106 		744.087830 		178.291748
107 		620.839417 		141.360306
108 		689.562744 		126.429001
109 		531.631775 		112.029999
110 		715.828552 		108.964691
111 		642.232361 		113.443123
112 		729.695313 		115.987816
113 		715.828552 		125.515251
114 		715.828552 		141.029877
115 		729.695313 		143.009308
116 		715.828552 		152.562256
117 		509.503082 		172.744431
118 		715.828552 		171.680878
119 		729.695313 		173.919556
120 		729.695313 		187.115814
121 		729.695313 		191.021561
122 		715.828552 		238.121124
123 		715.828552 		188.513000
124 		729.695313 		147.670502
125 		744.087830 		34.503624
126 		539.423889 		34.438812
127 		715.828552 		33.570751
128 		744.087830 		35.555500
129 		729.695313 		33.530376
130 		509.503082 		33.476189
131 		715.828552 		33.887375
132 		744.087830 		33.419876
133 		744.087830 		33.424126
134 		729.695313 		32.995937
135 		715.828552 		33.382687
136 		702.459717 		33.805565
137 		729.695313 		32.504002
138 		715.828552 		32.080063
139 		502.515656 		32.500813
140 		744.087830 		32.036499
141 		715.828552 		32.456188
142 		729.695313 		33.291313
143 		464.180878 		32.052437
144 		86.840584 		32.881187
145 		48.033886 		32.040749
146 		38.549801 		31.985500
147 		35.999947 		32.421124
148 		31.294800 		32.409439
149 		29.070498 		32.436001
150 		24.818043 		32.849312
151 		21.393480 		32.844002
152 		17.728825 		32.456188
153 		15.656182 		32.444500
154 		12.564820 		32.452999
155 		10.990728 		32.460438
156 		10.039275 		32.906689
157 		9.549115 		32.470001
158 		9.852601 		33.338062
159 		10.701075 		33.385876
160 		12.333751 		32.949188
161 		15.482903 		33.379501
162 		19.684397 		33.863998
163 		31.228613 		32.647438
164 		74.605766 		33.002312
165 		729.695313 		33.910751
166 		702.459717 		33.529312
167 		729.695313 		34.398438
168 		729.695313 		33.976624
169 		702.459717 		34.014874
170 		509.503082 		34.939251
171 		715.828552 		35.943314
172 		744.087830 		35.368500
173 		702.459717 		129.901245
174 		729.695313 		129.899124
175 		516.679688 		130.289063
176 		744.087830 		131.196442
177 		744.087830 		130.250809
178 		702.459717 		130.398499
179 		389.204071 		130.801193
180 		192.991058 		130.386810
