=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.02.27 17:44:42 =~=~=~=~=~=~=~=~=~=~=~=
Degrees 	IT Distance (cm) 	Sonar Distance (cm)
0 		464.180878 		224.239563
1 		198.621078 		140.954437
2 		278.882446 		141.030945
3 		464.180878 		141.016068
4 		715.828552 		142.648056
5 		715.828552 		144.700806
6 		729.695313 		196.750565
7 		715.828552 		226.893692
8 		715.828552 		314.062256
9 		631.361755 		313.912445
10 		715.828552 		314.025055
11 		524.053284 		314.083496
12 		464.180878 		314.099426
13 		169.751678 		237.195694
14 		99.784813 		210.878632
15 		531.631775 		213.734619
16 		229.174347 		314.138763
17 		153.440765 		314.157867
18 		285.707855 		314.216309
19 		227.659943 		314.068634
20 		229.174347 		274.267365
21 		272.363770 		288.576050
22 		226.164673 		281.502991
23 		233.835953 		256.829620
24 		389.204071 		213.986435
25 		325.279938 		204.511063
26 		328.294708 		143.526749
27 		325.279938 		140.928940
28 		389.204071 		126.059250
29 		175.953018 		99.031372
30 		232.261978 		86.040192
31 		227.659943 		77.381874
32 		197.469971 		74.458939
33 		337.670013 		70.895309
34 		278.882446 		71.835625
35 		476.317688 		72.261688
36 		509.503082 		74.266624
37 		729.695313 		74.182686
38 		715.828552 		74.060501
39 		715.828552 		82.696503
40 		715.828552 		85.902061
41 		436.293243 		88.643311
42 		744.087830 		91.738373
43 		631.361755 		91.639565
44 		278.882446 		94.940750
45 		175.953018 		89.595314
46 		331.363678 		92.628754
47 		334.488281 		94.993874
48 		274.503845 		105.796310
49 		476.317688 		103.664940
50 		476.317688 		99.217316
51 		334.488281 		113.949936
52 		389.204071 		107.965935
53 		226.164673 		107.119125
54 		531.631775 		113.528122
55 		274.503845 		114.780815
56 		389.204071 		122.259750
57 		620.839417 		119.978561
58 		715.828552 		42.444752
59 		744.087830 		42.897373
60 		744.087830 		42.399063
61 		411.457489 		127.233315
62 		539.423889 		41.920937
63 		642.232361 		140.890686
64 		547.438538 		41.833813
65 		337.670013 		41.812565
66 		531.631775 		41.389687
67 		268.178436 		41.332314
68 		149.992966 		42.637062
69 		195.205826 		42.620064
70 		402.269226 		41.714813
71 		351.000458 		41.323814
72 		620.839417 		41.670189
73 		744.087830 		41.327000
74 		715.828552 		42.097313
75 		715.828552 		40.846748
76 		744.087830 		40.798939
77 		502.515656 		40.359062
78 		547.438538 		41.158062
79 		108.105919 		41.627689
80 		67.850533 		40.338875
81 		49.592438 		41.161251
82 		47.883198 		41.609627
83 		45.183586 		41.642563
84 		37.820629 		40.809563
85 		35.698536 		41.188873
86 		35.784157 		40.819126
87 		33.189629 		40.815937
88 		29.157080 		41.341873
89 		24.359209 		40.823376
90 		19.389511 		41.363125
91 		15.288138 		41.340813
92 		13.342868 		41.696751
93 		12.207671 		41.678688
94 		12.311645 		41.335499
95 		12.411728 		40.909439
96 		13.571978 		40.912624
97 		16.069221 		41.346127
98 		20.682755 		40.909439
99 		28.367760 		41.775375
100 		38.549801 		42.708248
101 		64.762192 		35.650063
102 		101.348862 		35.581001
103 		196.331619 		35.142189
104 		197.469971 		35.108189
105 		337.670013 		34.767124
106 		715.828552 		34.232689
107 		642.232361 		34.188065
108 		358.051910 		34.184875
109 		715.828552 		33.760937
110 		729.695313 		33.749249
111 		729.695313 		33.263687
112 		702.459717 		33.705688
113 		531.631775 		34.090313
114 		744.087830 		33.715248
115 		715.828552 		33.223312
116 		729.695313 		33.706749
117 		221.790070 		33.249874
118 		539.423889 		33.188251
119 		67.850533 		33.195686
120 		43.940807 		32.743065
121 		36.888706 		33.170189
122 		33.189629 		32.784500
123 		29.099302 		33.709938
124 		24.318306 		32.739876
125 		20.300785 		33.710999
126 		14.410814 		33.714188
127 		12.180590 		33.694000
128 		11.295839 		33.710999
129 		10.260003 		33.227562
130 		9.781205 		33.272186
131 		10.302921 		34.092438
132 		10.973013 		33.705688
133 		12.428561 		33.702499
134 		15.414620 		33.764126
135 		22.255554 		33.749249
136 		37.071541 		34.195499
137 		71.396599 		34.194435
138 		452.624939 		34.233749
139 		715.828552 		34.235874
140 		715.828552 		34.275188
141 		729.695313 		34.760750
142 		516.679688 		34.763939
143 		729.695313 		35.201687
144 		744.087830 		35.656437
145 		715.828552 		36.545750
146 		715.828552 		130.012817
147 		254.456558 		130.002182
148 		744.087830 		129.983063
149 		729.695313 		129.519806
150 		729.695313 		130.428253
151 		337.670013 		129.980942
152 		127.980087 		129.960754
153 		99.477554 		129.525131
154 		67.412842 		128.673004
155 		53.667156 		128.260757
156 		46.283726 		130.742752
157 		109.562416 		127.858063
158 		464.180878 		128.267120
159 		516.679688 		131.243195
160 		729.695313 		131.313309
161 		665.089111 		115.001816
162 		744.087830 		128.306442
163 		744.087830 		130.038315
164 		402.269226 		130.503693
165 		715.828552 		128.317062
166 		729.695313 		129.203186
167 		715.828552 		132.675446
168 		729.695313 		130.980743
169 		715.828552 		131.841370
170 		509.503082 		130.544067
171 		729.695313 		141.590881
172 		744.087830 		128.023819
173 		744.087830 		131.574692
174 		715.828552 		142.125320
175 		744.087830 		199.999695
176 		729.695313 		132.448059
177 		715.828552 		314.170624
178 		729.695313 		257.810303
179 		744.087830 		314.278992
180 		715.828552 		314.217377
